ip;date;method;url;code;length;duration
192.168.1.1;2013/10/03 07:15:27;GET;/site;200;51930;704736
192.168.1.1;2013/10/03 07:16:27;GET;/site;200;51930;649274
192.168.1.1;2013/10/03 07:17:26;GET;/site;200;51930;617087
192.168.1.1;2013/10/03 07:17:52;GET;/site;200;11293;2517582
192.168.1.1;2013/10/03 07:17:54;GET;/site;200;11001;1299642
192.168.1.1;2013/10/03 07:18:27;GET;/site;200;51930;671957
192.168.1.1;2013/10/03 07:19:05;GET;/site;200;11073;1254221
192.168.1.1;2013/10/03 07:19:24;GET;/site;200;11209;1321985
192.168.1.1;2013/10/03 07:19:27;GET;/site;200;51930;651576
192.168.1.1;2013/10/03 07:19:45;GET;/site;200;11227;1356383
192.168.1.1;2013/10/03 07:19:50;GET;/site;200;11001;1330813
192.168.1.1;2013/10/03 07:19:55;GET;/site;200;11227;1375715
192.168.1.1;2013/10/03 07:20:27;GET;/site;200;51930;725131
192.168.1.1;2013/10/03 07:21:26;GET;/site;200;51930;662566
192.168.1.1;2013/10/03 07:22:03;GET;/site;200;11403;2043849
192.168.1.1;2013/10/03 07:22:27;GET;/site;200;51930;1269444
192.168.1.1;2013/10/03 07:22:34;GET;/site;200;10955;3341996
192.168.1.1;2013/10/03 07:23:27;GET;/site;200;51930;1812200
192.168.1.1;2013/10/03 07:24:27;GET;/site;200;51930;606464
192.168.1.1;2013/10/03 07:25:07;GET;/site;200;11212;1416351
192.168.1.1;2013/10/03 07:25:27;GET;/site;200;51930;702996
192.168.1.1;2013/10/03 07:26:23;GET;/site;200;11356;1524700
192.168.1.1;2013/10/03 07:26:23;GET;/site;200;10955;1466819
192.168.1.1;2013/10/03 07:26:26;GET;/site;200;51930;695934
192.168.1.1;2013/10/03 07:26:35;GET;/site;200;11390;2325558
192.168.1.1;2013/10/03 07:26:41;GET;/site;200;10955;1611366
192.168.1.1;2013/10/03 07:27:27;GET;/site;200;51930;735417
192.168.1.1;2013/10/03 07:27:31;GET;/site;200;11001;3708354
192.168.1.1;2013/10/03 07:28:02;GET;/site;200;11243;1945366
192.168.1.1;2013/10/03 07:28:19;GET;/site;200;10955;1254924
192.168.1.1;2013/10/03 07:28:27;GET;/site;200;51930;692781
192.168.1.1;2013/10/03 07:29:03;GET;/site;200;10967;1402751
192.168.1.1;2013/10/03 07:29:11;GET;/site;200;11001;1307972
192.168.1.1;2013/10/03 07:29:27;GET;/site;200;51930;927940
192.168.1.1;2013/10/03 07:29:49;GET;/site;200;11377;2001323
192.168.1.1;2013/10/03 07:29:54;GET;/site;200;11212;1256223
192.168.1.1;2013/10/03 07:29:59;GET;/site;200;11243;1559624
192.168.1.1;2013/10/03 07:30:18;GET;/site;200;11304;1599462
192.168.1.1;2013/10/03 07:30:26;GET;/site;200;51930;763173
192.168.1.1;2013/10/03 07:30:40;GET;/site;200;11073;1224555
192.168.1.1;2013/10/03 07:30:55;GET;/site;200;11308;1501780
192.168.1.1;2013/10/03 07:30:55;GET;/site;200;11308;1502599
192.168.1.1;2013/10/03 07:31:09;GET;/site;200;11392;1318382
192.168.1.1;2013/10/03 07:31:25;GET;/site;200;10990;1578950
192.168.1.1;2013/10/03 07:31:26;GET;/site;200;51930;814039
192.168.1.1;2013/10/03 07:31:38;GET;/site;200;10955;1432139
192.168.1.1;2013/10/03 07:32:25;GET;/site;200;11308;2311226
192.168.1.1;2013/10/03 07:32:27;GET;/site;200;51930;805072
192.168.1.1;2013/10/03 07:32:32;GET;/site;200;11258;1321462
192.168.1.1;2013/10/03 07:33:20;GET;/site;200;11376;1573612
192.168.1.1;2013/10/03 07:33:21;GET;/site;200;10955;1517262
192.168.1.1;2013/10/03 07:33:23;GET;/site;200;11240;2027067
192.168.1.1;2013/10/03 07:33:24;GET;/site;200;11327;1191023
192.168.1.1;2013/10/03 07:33:27;GET;/site;200;51930;656428
192.168.1.1;2013/10/03 07:33:35;GET;/site;200;11231;1531936
192.168.1.1;2013/10/03 07:33:53;GET;/site;200;11127;1752618
192.168.1.1;2013/10/03 07:34:25;GET;/site;200;10958;1372634
192.168.1.1;2013/10/03 07:34:27;GET;/site;200;51930;680686
192.168.1.1;2013/10/03 07:35:26;GET;/site;200;51930;640589
192.168.1.1;2013/10/03 07:35:42;GET;/site;200;11243;1269041
192.168.1.1;2013/10/03 07:36:05;GET;/site;200;11344;1345348
192.168.1.1;2013/10/03 07:36:25;GET;/site;200;11305;1375079
192.168.1.1;2013/10/03 07:36:25;GET;/site;200;11180;1537775
192.168.1.1;2013/10/03 07:36:26;GET;/site;200;51930;658919
192.168.1.1;2013/10/03 07:36:26;GET;/site;200;11390;1302208
192.168.1.1;2013/10/03 07:36:34;GET;/site;200;11379;1453817
192.168.1.1;2013/10/03 07:37:01;GET;/site;200;11324;1264627
192.168.1.1;2013/10/03 07:37:05;GET;/site;200;10977;1385461
192.168.1.1;2013/10/03 07:37:15;GET;/site;200;11248;1565478
192.168.1.1;2013/10/03 07:37:27;GET;/site;200;51930;646193
192.168.1.1;2013/10/03 07:37:39;GET;/site;200;11001;1618470
192.168.1.1;2013/10/03 07:37:50;GET;/site;200;11212;1384605
192.168.1.1;2013/10/03 07:37:59;GET;/site;200;11407;1385212
192.168.1.1;2013/10/03 07:38:26;GET;/site;200;51930;617695
192.168.1.1;2013/10/03 07:38:27;GET;/site;200;11246;1992921
192.168.1.1;2013/10/03 07:38:39;GET;/site;200;10977;1323906
192.168.1.1;2013/10/03 07:38:44;GET;/site;200;11011;2333791
192.168.1.1;2013/10/03 07:38:46;GET;/site;200;11213;1428933
192.168.1.1;2013/10/03 07:39:03;GET;/site;200;11227;1316041
192.168.1.1;2013/10/03 07:39:25;GET;/site;200;10990;1396270
192.168.1.1;2013/10/03 07:39:25;GET;/site;200;10990;1404051
192.168.1.1;2013/10/03 07:39:26;GET;/site;200;51930;672925
192.168.1.1;2013/10/03 07:39:44;GET;/site;200;11262;1365702
192.168.1.1;2013/10/03 07:40:26;GET;/site;200;51930;701060
192.168.1.1;2013/10/03 07:40:29;GET;/site;200;11276;1333885
192.168.1.1;2013/10/03 07:40:32;GET;/site;200;11212;1272669
192.168.1.1;2013/10/03 07:40:40;GET;/site;200;11663;2096264
192.168.1.1;2013/10/03 07:41:01;GET;/site;200;11209;1199778
192.168.1.1;2013/10/03 07:40:53;GET;/site;200;6522;13677995
192.168.1.1;2013/10/03 07:41:10;GET;/site;200;11154;2178454
192.168.1.1;2013/10/03 07:41:26;GET;/site;200;51930;726277
192.168.1.1;2013/10/03 07:41:31;GET;/site;200;11204;1337743
192.168.1.1;2013/10/03 07:41:54;GET;/site;200;11350;1296169
192.168.1.1;2013/10/03 07:42:05;GET;/site;200;11212;1300612
192.168.1.1;2013/10/03 07:42:11;GET;/site;200;11274;1929526
192.168.1.1;2013/10/03 07:42:13;GET;/site;200;11344;1393287
192.168.1.1;2013/10/03 07:42:26;GET;/site;200;51930;671491
192.168.1.1;2013/10/03 07:42:47;GET;/site;200;11198;1353523
192.168.1.1;2013/10/03 07:42:52;GET;/site;200;11194;1898291
192.168.1.1;2013/10/03 07:42:57;GET;/site;200;11274;1241736
192.168.1.1;2013/10/03 07:42:59;GET;/site;200;11209;1461125
192.168.1.1;2013/10/03 07:43:05;GET;/site;200;11252;2102863
192.168.1.1;2013/10/03 07:43:25;GET;/site;200;11274;1232614
192.168.1.1;2013/10/03 07:43:27;GET;/site;200;51930;665164
192.168.1.1;2013/10/03 07:43:27;GET;/site;200;11376;1214853
192.168.1.1;2013/10/03 07:43:32;GET;/site;200;11309;1970504
192.168.1.1;2013/10/03 07:43:33;GET;/site;200;11212;1378404
192.168.1.1;2013/10/03 07:43:34;GET;/site;200;11356;1420360
192.168.1.1;2013/10/03 07:43:51;GET;/site;200;11370;1484799
192.168.1.1;2013/10/03 07:44:09;GET;/site;200;11282;1376804
192.168.1.1;2013/10/03 07:44:14;GET;/site;200;11235;2867573
192.168.1.1;2013/10/03 07:44:18;GET;/site;200;11377;3187390
192.168.1.1;2013/10/03 07:44:26;GET;/site;200;51930;2020480
192.168.1.1;2013/10/03 07:44:24;GET;/site;200;11205;3669882
192.168.1.1;2013/10/03 07:44:45;GET;/site;200;11355;1396170
192.168.1.1;2013/10/03 07:44:47;GET;/site;200;11370;1317267
192.168.1.1;2013/10/03 07:44:52;GET;/site;200;11242;1318996
192.168.1.1;2013/10/03 07:45:04;GET;/site;200;11048;1938214
192.168.1.1;2013/10/03 07:45:13;GET;/site;200;11327;1309435
192.168.1.1;2013/10/03 07:45:14;GET;/site;200;11370;1206016
192.168.1.1;2013/10/03 07:45:19;GET;/site;200;11196;1333366
192.168.1.1;2013/10/03 07:45:26;GET;/site;200;51930;643047
192.168.1.1;2013/10/03 07:45:30;GET;/site;200;10962;1988934
192.168.1.1;2013/10/03 07:45:31;GET;/site;200;11370;1201492
192.168.1.1;2013/10/03 07:45:55;GET;/site;200;11327;1378933
192.168.1.1;2013/10/03 07:45:58;GET;/site;200;11262;1319393
192.168.1.1;2013/10/03 07:45:59;GET;/site;200;11262;1406212
192.168.1.1;2013/10/03 07:46:15;GET;/site;200;11292;1917388
192.168.1.1;2013/10/03 07:46:20;GET;/site;200;11227;1282585
192.168.1.1;2013/10/03 07:46:22;GET;/site;200;11323;1332874
192.168.1.1;2013/10/03 07:46:26;GET;/site;200;51930;693095
192.168.1.1;2013/10/03 07:46:32;GET;/site;200;11235;1435177
192.168.1.1;2013/10/03 07:46:39;GET;/site;200;11370;1445422
192.168.1.1;2013/10/03 07:46:52;GET;/site;200;11287;1525095
192.168.1.1;2013/10/03 07:47:03;GET;/site;200;11370;1218712
192.168.1.1;2013/10/03 07:47:13;GET;/site;200;11279;1288832
192.168.1.1;2013/10/03 07:47:17;GET;/site;200;11225;1465326
192.168.1.1;2013/10/03 07:47:27;GET;/site;200;51930;740024
192.168.1.1;2013/10/03 07:47:38;GET;/site;200;11259;1461190
192.168.1.1;2013/10/03 07:48:03;GET;/site;200;11262;1156186
192.168.1.1;2013/10/03 07:48:02;GET;/site;200;11262;2053333
192.168.1.1;2013/10/03 07:48:12;GET;/site;200;10970;1349794
192.168.1.1;2013/10/03 07:48:20;GET;/site;200;10920;1313816
192.168.1.1;2013/10/03 07:48:24;GET;/site;200;11243;1292510
192.168.1.1;2013/10/03 07:48:26;GET;/site;200;51930;744287
192.168.1.1;2013/10/03 07:48:25;GET;/site;200;11358;1409810
192.168.1.1;2013/10/03 07:48:28;GET;/site;200;11050;1392118
192.168.1.1;2013/10/03 07:48:33;GET;/site;200;11663;1300919
192.168.1.1;2013/10/03 07:48:58;GET;/site;200;11547;1439548
192.168.1.1;2013/10/03 07:48:58;GET;/site;200;10954;1434503
192.168.1.1;2013/10/03 07:49:04;GET;/site;200;11209;1501436
192.168.1.1;2013/10/03 07:49:26;GET;/site;200;51930;762332
192.168.1.1;2013/10/03 07:49:51;GET;/site;200;11212;1420756
192.168.1.1;2013/10/03 07:49:54;GET;/site;200;11427;1478596
192.168.1.1;2013/10/03 07:50:01;GET;/site;200;11156;1947490
192.168.1.1;2013/10/03 07:50:26;GET;/site;200;51930;1162289
192.168.1.1;2013/10/03 07:50:26;GET;/site;200;11290;2602618
192.168.1.1;2013/10/03 07:50:38;GET;/site;200;11294;2274492
192.168.1.1;2013/10/03 07:50:40;GET;/site;200;10990;1711861
192.168.1.1;2013/10/03 07:50:40;GET;/site;200;10990;1716694
192.168.1.1;2013/10/03 07:50:41;GET;/site;200;11393;1403895
192.168.1.1;2013/10/03 07:50:51;GET;/site;200;10954;1331292
192.168.1.1;2013/10/03 07:50:51;GET;/site;200;10989;1872415
192.168.1.1;2013/10/03 07:50:55;GET;/site;200;11151;2097072
192.168.1.1;2013/10/03 07:50:58;GET;/site;200;11377;1669663
192.168.1.1;2013/10/03 07:51:22;GET;/site;200;10931;1309769
192.168.1.1;2013/10/03 07:51:27;GET;/site;200;51930;765803
192.168.1.1;2013/10/03 07:51:26;GET;/site;200;11370;1420137
192.168.1.1;2013/10/03 07:51:26;GET;/site;200;10946;1472830
192.168.1.1;2013/10/03 07:51:51;GET;/site;200;11346;1323912
192.168.1.1;2013/10/03 07:51:55;GET;/site;200;11209;4407974
192.168.1.1;2013/10/03 07:52:04;GET;/site;200;11159;2293876
192.168.1.1;2013/10/03 07:52:08;GET;/site;200;11039;1533198
192.168.1.1;2013/10/03 07:52:09;GET;/site;200;11248;1547814
192.168.1.1;2013/10/03 07:52:18;GET;/site;200;11243;2519562
192.168.1.1;2013/10/03 07:52:26;GET;/site;200;51930;3016240
192.168.1.1;2013/10/03 07:52:26;GET;/site;200;10942;5121863
192.168.1.1;2013/10/03 07:52:26;GET;/site;200;10942;5127698
192.168.1.1;2013/10/03 07:52:40;GET;/site;200;10955;1623365
192.168.1.1;2013/10/03 07:53:16;GET;/site;200;11243;1658622
192.168.1.1;2013/10/03 07:53:26;GET;/site;200;51930;1086559
192.168.1.1;2013/10/03 07:53:40;GET;/site;200;11209;1411295
192.168.1.1;2013/10/03 07:53:45;GET;/site;200;11357;1271638
192.168.1.1;2013/10/03 07:53:49;GET;/site;200;11209;1338349
192.168.1.1;2013/10/03 07:53:52;GET;/site;200;10997;1341027
192.168.1.1;2013/10/03 07:54:03;GET;/site;200;11276;1441537
192.168.1.1;2013/10/03 07:54:04;GET;/site;200;11242;1438469
192.168.1.1;2013/10/03 07:54:17;GET;/site;200;11641;1375764
192.168.1.1;2013/10/03 07:54:17;GET;/site;200;11389;1350543
192.168.1.1;2013/10/03 07:54:26;GET;/site;200;51930;666146
192.168.1.1;2013/10/03 07:54:44;GET;/site;200;11577;1858033
192.168.1.1;2013/10/03 07:54:44;GET;/site;200;11094;1224381
192.168.1.1;2013/10/03 07:55:26;GET;/site;200;51930;671739
192.168.1.1;2013/10/03 07:55:36;GET;/site;200;11020;1423185
192.168.1.1;2013/10/03 07:55:47;GET;/site;200;11308;1295660
192.168.1.1;2013/10/03 07:55:52;GET;/site;200;11036;1382886
192.168.1.1;2013/10/03 07:55:59;GET;/site;200;11227;1377967
192.168.1.1;2013/10/03 07:56:02;GET;/site;200;11370;1346166
192.168.1.1;2013/10/03 07:56:10;GET;/site;200;11227;1381980
192.168.1.1;2013/10/03 07:56:21;GET;/site;200;11212;1286769
192.168.1.1;2013/10/03 07:56:27;GET;/site;200;51930;648602
192.168.1.1;2013/10/03 07:56:28;GET;/site;200;11308;1188992
192.168.1.1;2013/10/03 07:56:31;GET;/site;200;10951;1475165
192.168.1.1;2013/10/03 07:56:50;GET;/site;200;11231;1528020
192.168.1.1;2013/10/03 07:57:05;GET;/site;200;11571;2739191
192.168.1.1;2013/10/03 07:57:16;GET;/site;200;11243;1536801
192.168.1.1;2013/10/03 07:57:22;GET;/site;200;11140;1509893
192.168.1.1;2013/10/03 07:57:26;GET;/site;200;51930;856724
192.168.1.1;2013/10/03 07:57:29;GET;/site;200;11391;1680291
192.168.1.1;2013/10/03 07:57:49;GET;/site;200;11227;1482519
192.168.1.1;2013/10/03 07:57:54;GET;/site;200;11227;2070140
192.168.1.1;2013/10/03 07:57:59;GET;/site;200;11227;1293426
192.168.1.1;2013/10/03 07:58:14;GET;/site;200;11355;1289959
192.168.1.1;2013/10/03 07:58:16;GET;/site;200;11227;1188188
192.168.1.1;2013/10/03 07:58:19;GET;/site;200;11204;1807357
192.168.1.1;2013/10/03 07:58:26;GET;/site;200;51930;661918
192.168.1.1;2013/10/03 07:58:27;GET;/site;200;10955;1266017
192.168.1.1;2013/10/03 07:58:28;GET;/site;200;11015;1860010
192.168.1.1;2013/10/03 07:58:36;GET;/site;200;11407;1291417
192.168.1.1;2013/10/03 07:58:48;GET;/site;200;11209;1382920
192.168.1.1;2013/10/03 07:58:57;GET;/site;200;11407;1235299
192.168.1.1;2013/10/03 07:58:57;GET;/site;200;11258;1871094
192.168.1.1;2013/10/03 07:59:02;GET;/site;200;11308;1265323
192.168.1.1;2013/10/03 07:59:05;GET;/site;200;11249;1816069
192.168.1.1;2013/10/03 07:59:09;GET;/site;200;10954;1880261
192.168.1.1;2013/10/03 07:59:17;GET;/site;200;11324;1327549
192.168.1.1;2013/10/03 07:59:20;GET;/site;200;10985;1273644
192.168.1.1;2013/10/03 07:59:20;GET;/site;200;11567;1243610
192.168.1.1;2013/10/03 07:59:23;GET;/site;200;10971;1335874
192.168.1.1;2013/10/03 07:59:26;GET;/site;200;51930;649743
192.168.1.1;2013/10/03 07:59:49;GET;/site;200;11213;5291275
192.168.1.1;2013/10/03 07:59:50;GET;/site;200;11350;5607326
192.168.1.1;2013/10/03 07:59:50;GET;/site;200;11249;5662085
192.168.1.1;2013/10/03 08:00:02;GET;/site;200;10969;6450974
192.168.1.1;2013/10/03 08:00:27;GET;/site;200;51930;1874473
192.168.1.1;2013/10/03 08:00:32;GET;/site;200;11577;3546915
192.168.1.1;2013/10/03 08:00:37;GET;/site;200;11003;3790615
192.168.1.1;2013/10/03 08:00:48;GET;/site;200;11209;1227908
192.168.1.1;2013/10/03 08:01:27;GET;/site;200;51930;599598
192.168.1.1;2013/10/03 08:01:32;GET;/site;200;11249;1268752
192.168.1.1;2013/10/03 08:01:34;GET;/site;200;11287;1845471
192.168.1.1;2013/10/03 08:01:40;GET;/site;200;11358;1272747
192.168.1.1;2013/10/03 08:01:43;GET;/site;200;11227;1289824
192.168.1.1;2013/10/03 08:02:15;GET;/site;200;11213;1317178
192.168.1.1;2013/10/03 08:02:20;GET;/site;200;11569;1319511
192.168.1.1;2013/10/03 08:02:26;GET;/site;200;51930;665619
192.168.1.1;2013/10/03 08:02:42;GET;/site;200;11227;1239088
192.168.1.1;2013/10/03 08:03:07;GET;/site;200;11087;1274592
192.168.1.1;2013/10/03 08:03:15;GET;/site;200;11274;1273056
192.168.1.1;2013/10/03 08:03:24;GET;/site;200;11572;1267644
192.168.1.1;2013/10/03 08:03:26;GET;/site;200;51930;649122
192.168.1.1;2013/10/03 08:03:37;GET;/site;200;11442;1344786
192.168.1.1;2013/10/03 08:03:39;GET;/site;200;11140;1323208
192.168.1.1;2013/10/03 08:03:40;GET;/site;200;11195;1390371
192.168.1.1;2013/10/03 08:03:45;GET;/site;200;10946;1435720
192.168.1.1;2013/10/03 08:03:48;GET;/site;200;10944;1403138
192.168.1.1;2013/10/03 08:03:56;GET;/site;200;11213;1206422
192.168.1.1;2013/10/03 08:03:56;GET;/site;200;11213;1169351
192.168.1.1;2013/10/03 08:04:15;GET;/site;200;11140;1219945
192.168.1.1;2013/10/03 08:04:15;GET;/site;200;11213;1180085
192.168.1.1;2013/10/03 08:04:26;GET;/site;200;51930;683624
192.168.1.1;2013/10/03 08:04:48;GET;/site;200;11545;1287697
192.168.1.1;2013/10/03 08:04:49;GET;/site;200;11212;1224013
192.168.1.1;2013/10/03 08:05:01;GET;/site;200;11227;1214655
192.168.1.1;2013/10/03 08:05:26;GET;/site;200;51930;624712
192.168.1.1;2013/10/03 08:05:30;GET;/site;200;10955;2041000
192.168.1.1;2013/10/03 08:05:31;GET;/site;200;11228;1981793
192.168.1.1;2013/10/03 08:05:32;GET;/site;200;10971;1338398
192.168.1.1;2013/10/03 08:05:34;GET;/site;200;10973;1203395
192.168.1.1;2013/10/03 08:05:45;GET;/site;200;11087;1251652
192.168.1.1;2013/10/03 08:05:53;GET;/site;200;11279;2025177
192.168.1.1;2013/10/03 08:06:05;GET;/site;200;11274;1183249
192.168.1.1;2013/10/03 08:06:08;GET;/site;200;11249;2010784
192.168.1.1;2013/10/03 08:06:26;GET;/site;200;51930;640565
192.168.1.1;2013/10/03 08:06:30;GET;/site;200;11279;1180844
192.168.1.1;2013/10/03 08:06:31;GET;/site;200;11261;1253492
192.168.1.1;2013/10/03 08:06:36;GET;/site;200;11683;1228419
192.168.1.1;2013/10/03 08:06:39;GET;/site;200;11227;1252115
192.168.1.1;2013/10/03 08:06:42;GET;/site;200;11410;1237273
192.168.1.1;2013/10/03 08:06:47;GET;/site;200;11355;1230268
192.168.1.1;2013/10/03 08:06:52;GET;/site;200;11534;1279522
192.168.1.1;2013/10/03 08:06:57;GET;/site;200;10997;1948458
192.168.1.1;2013/10/03 08:06:59;GET;/site;200;11274;1281424
192.168.1.1;2013/10/03 08:07:11;GET;/site;200;11442;1231292
192.168.1.1;2013/10/03 08:07:12;GET;/site;200;11429;1296408
192.168.1.1;2013/10/03 08:07:26;GET;/site;200;51930;676328
192.168.1.1;2013/10/03 08:07:31;GET;/site;200;11344;1227124
192.168.1.1;2013/10/03 08:07:35;GET;/site;200;11210;1290223
192.168.1.1;2013/10/03 08:07:44;GET;/site;200;11248;1203843
192.168.1.1;2013/10/03 08:07:44;GET;/site;200;11227;1126437
192.168.1.1;2013/10/03 08:07:47;GET;/site;200;11196;1255439
192.168.1.1;2013/10/03 08:07:48;GET;/site;200;11279;1234195
192.168.1.1;2013/10/03 08:08:03;GET;/site;200;10951;1321177
192.168.1.1;2013/10/03 08:08:06;GET;/site;200;11308;1279536
192.168.1.1;2013/10/03 08:08:07;GET;/site;200;11308;1179867
192.168.1.1;2013/10/03 08:08:06;GET;/site;200;10931;1827437
192.168.1.1;2013/10/03 08:08:15;GET;/site;200;11213;1357824
192.168.1.1;2013/10/03 08:08:26;GET;/site;200;51930;660299
192.168.1.1;2013/10/03 08:08:33;GET;/site;200;10985;1240155
192.168.1.1;2013/10/03 08:08:40;GET;/site;200;11210;1321615
192.168.1.1;2013/10/03 08:08:47;GET;/site;200;11416;1277782
192.168.1.1;2013/10/03 08:08:50;GET;/site;200;11120;1371596
192.168.1.1;2013/10/03 08:08:53;GET;/site;200;11324;1330710
192.168.1.1;2013/10/03 08:08:58;GET;/site;200;11122;1225348
192.168.1.1;2013/10/03 08:09:02;GET;/site;200;11358;1273310
192.168.1.1;2013/10/03 08:09:10;GET;/site;200;11194;1515747
192.168.1.1;2013/10/03 08:09:14;GET;/site;200;11374;1960037
192.168.1.1;2013/10/03 08:09:18;GET;/site;200;11009;1898194
192.168.1.1;2013/10/03 08:09:19;GET;/site;200;11030;1334167
192.168.1.1;2013/10/03 08:09:26;GET;/site;200;51930;647996
192.168.1.1;2013/10/03 08:09:29;GET;/site;200;11374;1193389
192.168.1.1;2013/10/03 08:09:32;GET;/site;200;11337;1301357
192.168.1.1;2013/10/03 08:09:34;GET;/site;200;11374;1148382
192.168.1.1;2013/10/03 08:09:42;GET;/site;200;10990;1389674
192.168.1.1;2013/10/03 08:09:44;GET;/site;200;10951;1217990
192.168.1.1;2013/10/03 08:09:45;GET;/site;200;10993;1946003
192.168.1.1;2013/10/03 08:09:46;GET;/site;200;11793;1354224
192.168.1.1;2013/10/03 08:09:49;GET;/site;200;11014;1386233
192.168.1.1;2013/10/03 08:10:05;GET;/site;200;11274;1457662
192.168.1.1;2013/10/03 08:10:11;GET;/site;200;11227;1624099
192.168.1.1;2013/10/03 08:10:20;GET;/site;200;11039;1648462
192.168.1.1;2013/10/03 08:10:25;GET;/site;200;11389;1581048
192.168.1.1;2013/10/03 08:10:27;GET;/site;200;51930;965681
192.168.1.1;2013/10/03 08:10:27;GET;/site;200;11210;1548684
192.168.1.1;2013/10/03 08:10:40;GET;/site;200;11227;1595120
192.168.1.1;2013/10/03 08:10:27;GET;/site;200;11429;27119522
192.168.1.1;2013/10/03 08:11:02;GET;/site;200;11743;1312557
192.168.1.1;2013/10/03 08:11:01;GET;/site;200;11204;2371362
192.168.1.1;2013/10/03 08:11:01;GET;/site;200;11193;3463849
192.168.1.1;2013/10/03 08:11:06;GET;/site;200;11204;1182751
192.168.1.1;2013/10/03 08:10:54;GET;/site;200;11348;16056027
192.168.1.1;2013/10/03 08:11:26;GET;/site;200;51930;658824
192.168.1.1;2013/10/03 08:11:28;GET;/site;200;11604;1266624
192.168.1.1;2013/10/03 08:11:32;GET;/site;200;10997;1305217
192.168.1.1;2013/10/03 08:11:37;GET;/site;200;10969;1263128
192.168.1.1;2013/10/03 08:11:45;GET;/site;200;11046;1321652
192.168.1.1;2013/10/03 08:11:45;GET;/site;200;11194;1272001
192.168.1.1;2013/10/03 08:11:50;GET;/site;200;11323;1240415
192.168.1.1;2013/10/03 08:12:11;GET;/site;200;10954;1312737
192.168.1.1;2013/10/03 08:12:26;GET;/site;200;51930;688456
192.168.1.1;2013/10/03 08:12:28;GET;/site;200;10955;1281340
192.168.1.1;2013/10/03 08:12:35;GET;/site;200;11344;1281319
192.168.1.1;2013/10/03 08:12:35;GET;/site;200;11157;1817257
192.168.1.1;2013/10/03 08:12:44;GET;/site;200;11030;1984440
192.168.1.1;2013/10/03 08:12:45;GET;/site;200;11308;1299959
192.168.1.1;2013/10/03 08:12:46;GET;/site;200;10997;1866078
192.168.1.1;2013/10/03 08:13:05;GET;/site;200;11268;1351755
192.168.1.1;2013/10/03 08:13:07;GET;/site;200;10954;1944695
192.168.1.1;2013/10/03 08:13:08;GET;/site;200;11018;1268875
192.168.1.1;2013/10/03 08:13:11;GET;/site;200;11218;1393754
192.168.1.1;2013/10/03 08:13:23;GET;/site;200;11545;1232836
192.168.1.1;2013/10/03 08:13:26;GET;/site;200;51930;640373
192.168.1.1;2013/10/03 08:13:33;GET;/site;200;11262;1264531
192.168.1.1;2013/10/03 08:13:36;GET;/site;200;11323;1210857
192.168.1.1;2013/10/03 08:13:38;GET;/site;200;10962;1226536
192.168.1.1;2013/10/03 08:13:45;GET;/site;200;11274;1224083
192.168.1.1;2013/10/03 08:13:54;GET;/site;200;10932;1850987
192.168.1.1;2013/10/03 08:14:20;GET;/site;200;10973;1218893
192.168.1.1;2013/10/03 08:14:26;GET;/site;200;51930;645031
192.168.1.1;2013/10/03 08:14:33;GET;/site;200;11297;1336164
192.168.1.1;2013/10/03 08:14:35;GET;/site;200;11270;1238871
192.168.1.1;2013/10/03 08:14:37;GET;/site;200;11122;1276935
